order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,city,locality,vehicle_type,order_hour,is_on_time,at_risk,predicted_risk_score,predicted_at_risk
O00115,S010,P015,Snacks,2026-06-14 22:48:00,2026-06-14 22:58:00,2026-06-14 22:58:31,2026-06-14 22:58:31,10.516666666666667,Mumbai,Goregaon,bike,22,0,1,0.573617972929003,1
O00515,S017,P024,Snacks,2026-06-02 21:31:00,2026-06-02 21:41:00,2026-06-02 21:42:56,2026-06-02 21:42:56,11.933333333333334,Bengaluru,JP Nagar,bike,21,0,1,0.6989410103851629,1
O01327,S003,P024,Household,2026-06-01 09:10:00,2026-06-01 09:20:00,2026-06-01 09:18:19,2026-06-01 09:18:19,8.316666666666666,Mumbai,Powai,bike,9,1,0,0.4454892742425374,0
O01703,S010,P033,Beverages,2026-06-11 19:30:00,2026-06-11 19:40:00,2026-06-11 19:45:24,2026-06-11 19:45:24,15.4,Mumbai,Goregaon,scooter,19,0,1,0.5071428741435329,1
O01309,S009,P052,Snacks,2026-06-26 00:59:00,2026-06-26 01:09:00,2026-06-26 01:11:12,2026-06-26 01:11:12,12.2,Mumbai,Kurla,bike,0,0,1,0.2395334685414945,0
O00549,S004,P019,Beverages,2026-06-20 06:48:00,2026-06-20 06:58:00,2026-06-20 06:57:01,2026-06-20 06:57:01,9.016666666666667,Mumbai,Dadar,bike,6,1,0,0.272940681683599,0
O00227,S019,P017,Personal Care,2026-06-25 16:39:00,2026-06-25 16:49:00,2026-06-25 16:46:20,2026-06-25 16:46:20,7.333333333333333,Bengaluru,Yelahanka,bike,16,1,0,0.30985074386778966,0
O01156,S020,P021,Fruits & Vegetables,2026-06-22 21:49:00,2026-06-22 21:59:00,2026-06-22 21:58:16,2026-06-22 21:58:16,9.266666666666667,Bengaluru,Malleshwaram,bicycle,21,1,0,0.7258541997366551,1
O00934,S003,P041,Personal Care,2026-06-28 13:52:00,2026-06-28 14:02:00,2026-06-28 14:03:03,2026-06-28 14:03:03,11.05,Mumbai,Powai,bike,13,0,1,0.42461316863658677,0
O00755,S015,P040,Household,2026-06-10 11:12:00,2026-06-10 11:22:00,2026-06-10 11:20:07,2026-06-10 11:20:07,8.116666666666667,Bengaluru,Jayanagar,bike,11,1,0,0.2855621247291179,0
O01594,S020,P054,Personal Care,2026-06-06 21:53:00,2026-06-06 22:03:00,2026-06-06 22:04:45,2026-06-06 22:04:45,11.75,Bengaluru,Malleshwaram,bike,21,0,1,0.4335044476003281,0
O01250,S018,P048,Household,2026-06-08 23:42:00,2026-06-08 23:52:00,2026-06-08 23:48:53,2026-06-08 23:48:53,6.883333333333334,Bengaluru,Electronic City,bike,23,1,0,0.46838464410909103,0
O01595,S005,P054,Fruits & Vegetables,2026-06-18 13:44:00,2026-06-18 13:54:00,2026-06-18 13:53:09,2026-06-18 13:53:09,9.15,Mumbai,Malad,bike,13,1,0,0.5695761375969587,1
O00654,S012,P052,Bakery,2026-06-24 08:44:00,2026-06-24 08:54:00,2026-06-24 08:52:30,2026-06-24 08:52:30,8.5,Bengaluru,Indiranagar,bike,8,1,0,0.08211079818623312,0
O00979,S003,P030,Bakery,2026-06-15 17:17:00,2026-06-15 17:27:00,2026-06-15 17:25:51,2026-06-15 17:25:51,8.85,Mumbai,Powai,bike,17,1,0,0.660069296162145,1
O00552,S001,P036,Dairy,2026-06-04 04:36:00,2026-06-04 04:46:00,2026-06-04 04:42:12,2026-06-04 04:42:12,6.2,Mumbai,Andheri,bike,4,1,0,0.25865892362219833,0
O01111,S017,P045,Bakery,2026-06-23 22:30:00,2026-06-23 22:40:00,2026-06-23 22:39:41,2026-06-23 22:39:41,9.683333333333334,Bengaluru,JP Nagar,bike,22,1,0,0.744320857528991,1
O01729,S005,P014,Beverages,2026-06-06 07:34:00,2026-06-06 07:44:00,2026-06-06 07:37:59,2026-06-06 07:37:59,3.9833333333333334,Mumbai,Malad,scooter,7,1,0,0.2723232200170697,0
O00881,S001,P010,Beverages,2026-06-10 22:53:00,2026-06-10 23:03:00,2026-06-10 23:06:43,2026-06-10 23:06:43,13.716666666666667,Mumbai,Andheri,bike,22,0,1,0.5846613744203965,1
O01319,S020,P056,Dairy,2026-06-01 08:09:00,2026-06-01 08:19:00,2026-06-01 08:18:26,2026-06-01 08:18:26,9.433333333333334,Bengaluru,Malleshwaram,bike,8,1,0,0.31497720631420956,0
O00112,S005,P005,Bakery,2026-06-26 22:21:00,2026-06-26 22:31:00,2026-06-26 22:35:18,2026-06-26 22:35:18,14.3,Mumbai,Malad,bike,22,0,1,0.6031753651778808,1
O01614,S006,P019,Beverages,2026-06-23 13:05:00,2026-06-23 13:15:00,2026-06-23 13:14:47,2026-06-23 13:14:47,9.783333333333333,Mumbai,Chembur,bike,13,1,0,0.4573356024073645,0
O00315,S020,P039,Fruits & Vegetables,2026-06-25 11:40:00,2026-06-25 11:50:00,2026-06-25 11:49:03,2026-06-25 11:49:03,9.05,Bengaluru,Malleshwaram,bike,11,1,0,0.5371632483301194,1
O01698,S001,P017,Fruits & Vegetables,2026-06-20 10:40:00,2026-06-20 10:50:00,2026-06-20 10:45:14,2026-06-20 10:45:14,5.233333333333333,Mumbai,Andheri,bike,10,1,0,0.5300530799918751,1
O01079,S008,P004,Beverages,2026-06-30 13:28:00,2026-06-30 13:38:00,2026-06-30 13:35:49,2026-06-30 13:35:49,7.816666666666666,Mumbai,Worli,bike,13,1,0,0.4181232002560093,0
O00730,S020,P004,Snacks,2026-06-19 19:40:00,2026-06-19 19:50:00,2026-06-19 19:48:19,2026-06-19 19:48:19,8.316666666666666,Bengaluru,Malleshwaram,bike,19,1,0,0.5153028134766128,1
O01368,S017,P053,Household,2026-06-11 08:36:00,2026-06-11 08:46:00,2026-06-11 08:45:38,2026-06-11 08:45:38,9.633333333333333,Bengaluru,JP Nagar,scooter,8,1,0,0.42340181581943703,0
O00897,S007,P012,Household,2026-06-01 06:54:00,2026-06-01 07:04:00,2026-06-01 07:05:57,2026-06-01 07:05:57,11.95,Mumbai,Borivali,bike,6,0,1,0.7828043991520857,1
O01653,S009,P001,Fruits & Vegetables,2026-06-07 02:26:00,2026-06-07 02:36:00,2026-06-07 02:35:04,2026-06-07 02:35:04,9.066666666666666,Mumbai,Kurla,scooter,2,1,0,0.43960131763185833,0
O01185,S002,P048,Dairy,2026-06-26 19:16:00,2026-06-26 19:26:00,2026-06-26 19:33:54,2026-06-26 19:33:54,17.9,Mumbai,Bandra,bike,19,0,1,0.5366982874424546,1
O01749,S005,P052,Dairy,2026-06-08 18:47:00,2026-06-08 18:57:00,2026-06-08 18:55:46,2026-06-08 18:55:46,8.766666666666667,Mumbai,Malad,bike,18,1,0,0.5035128635059225,1
O00094,S002,P057,Fruits & Vegetables,2026-06-24 11:16:00,2026-06-24 11:26:00,2026-06-24 11:24:12,2026-06-24 11:24:12,8.2,Mumbai,Bandra,bicycle,11,1,0,0.5413303528942639,1
O00128,S011,P052,Snacks,2026-06-15 22:09:00,2026-06-15 22:19:00,2026-06-15 22:16:02,2026-06-15 22:16:02,7.033333333333333,Bengaluru,Koramangala,bike,22,1,0,0.7333570397357622,1
O00821,S014,P011,Household,2026-06-18 08:15:00,2026-06-18 08:25:00,2026-06-18 08:26:59,2026-06-18 08:26:59,11.983333333333333,Bengaluru,HSR Layout,bike,8,0,1,0.752225652387802,1
O00941,S017,P017,Bakery,2026-06-29 06:38:00,2026-06-29 06:48:00,2026-06-29 06:50:31,2026-06-29 06:50:31,12.516666666666667,Bengaluru,JP Nagar,bike,6,0,1,0.43756029821149656,0
O01457,S010,P026,Bakery,2026-06-06 20:53:00,2026-06-06 21:03:00,2026-06-06 21:07:58,2026-06-06 21:07:58,14.966666666666667,Mumbai,Goregaon,scooter,20,0,1,0.5684397603663444,1
O00916,S010,P057,Dairy,2026-06-16 13:19:00,2026-06-16 13:29:00,2026-06-16 13:26:08,2026-06-16 13:26:08,7.133333333333334,Mumbai,Goregaon,bicycle,13,1,0,0.4069467077883022,0
O00555,S004,P012,Grocery,2026-06-28 19:35:00,2026-06-28 19:45:00,2026-06-28 19:45:15,2026-06-28 19:45:15,10.25,Mumbai,Dadar,bike,19,0,1,0.5537670332328563,1
O00521,S011,P033,Fruits & Vegetables,2026-06-14 22:58:00,2026-06-14 23:08:00,2026-06-14 23:07:39,2026-06-14 23:07:39,9.65,Bengaluru,Koramangala,scooter,22,1,0,0.8531130166245187,1
O01177,S001,P045,Dairy,2026-06-09 17:43:00,2026-06-09 17:53:00,2026-06-09 17:50:58,2026-06-09 17:50:58,7.966666666666667,Mumbai,Andheri,bike,17,1,0,0.5048096909562071,1
O00739,S018,P058,Household,2026-06-15 19:26:00,2026-06-15 19:36:00,2026-06-15 19:35:15,2026-06-15 19:35:15,9.25,Bengaluru,Electronic City,bike,19,1,0,0.3878081533395363,0
O01442,S003,P019,Personal Care,2026-06-02 14:22:00,2026-06-02 14:32:00,2026-06-02 14:30:59,2026-06-02 14:30:59,8.983333333333333,Mumbai,Powai,bike,14,1,0,0.4448779911943001,0
O01758,S015,P054,Snacks,2026-06-04 16:18:00,2026-06-04 16:28:00,2026-06-04 16:27:12,2026-06-04 16:27:12,9.2,Bengaluru,Jayanagar,bike,16,1,0,0.3951389037987066,0
O01105,S020,P057,Fruits & Vegetables,2026-06-29 18:07:00,2026-06-29 18:17:00,2026-06-29 18:20:13,2026-06-29 18:20:13,13.216666666666667,Bengaluru,Malleshwaram,bicycle,18,0,1,0.6739841629036011,1
O01625,S009,P037,Fruits & Vegetables,2026-06-19 03:32:00,2026-06-19 03:42:00,2026-06-19 03:43:00,2026-06-19 03:43:00,11.0,Mumbai,Kurla,scooter,3,0,1,0.4600095760138507,0
O00059,S016,P015,Beverages,2026-06-14 14:24:00,2026-06-14 14:34:00,2026-06-14 14:31:38,2026-06-14 14:31:38,7.633333333333334,Bengaluru,Marathahalli,bike,14,1,0,0.4083049572917685,0
O00709,S003,P012,Bakery,2026-06-28 17:44:00,2026-06-28 17:54:00,2026-06-28 17:52:01,2026-06-28 17:52:01,8.016666666666667,Mumbai,Powai,bike,17,1,0,0.660069296162145,1
O00778,S002,P037,Bakery,2026-06-23 12:37:00,2026-06-23 12:47:00,2026-06-23 12:44:38,2026-06-23 12:44:38,7.633333333333334,Mumbai,Bandra,scooter,12,1,0,0.4120449264145077,0
O01453,S017,P048,Grocery,2026-06-23 09:09:00,2026-06-23 09:19:00,2026-06-23 09:14:04,2026-06-23 09:14:04,5.066666666666666,Bengaluru,JP Nagar,bike,9,1,0,0.48884859742014986,0
O01303,S004,P035,Beverages,2026-06-04 15:53:00,2026-06-04 16:03:00,2026-06-04 16:00:10,2026-06-04 16:00:10,7.166666666666667,Mumbai,Dadar,bike,15,1,0,0.4409103465681284,0
O01654,S011,P007,Personal Care,2026-06-08 02:20:00,2026-06-08 02:30:00,2026-06-08 02:27:45,2026-06-08 02:27:45,7.75,Bengaluru,Koramangala,bike,2,1,0,0.24387506084987554,0
O00262,S018,P034,Bakery,2026-06-29 21:54:00,2026-06-29 22:04:00,2026-06-29 22:06:13,2026-06-29 22:06:13,12.216666666666667,Bengaluru,Electronic City,bike,21,0,1,0.4827878570178776,0
O01722,S018,P050,Snacks,2026-06-18 08:32:00,2026-06-18 08:42:00,2026-06-18 08:40:58,2026-06-18 08:40:58,8.966666666666667,Bengaluru,Electronic City,bike,8,1,0,0.21672097567197926,0
O01667,S020,P040,Snacks,2026-06-20 16:26:00,2026-06-20 16:36:00,2026-06-20 16:36:24,2026-06-20 16:36:24,10.4,Bengaluru,Malleshwaram,bike,16,0,1,0.4535845097960368,0
O01475,S017,P032,Personal Care,2026-06-27 09:52:00,2026-06-27 10:02:00,2026-06-27 10:00:04,2026-06-27 10:00:04,8.066666666666666,Bengaluru,JP Nagar,scooter,9,1,0,0.34497455001192157,0
O00786,S019,P048,Dairy,2026-06-22 13:51:00,2026-06-22 14:01:00,2026-06-22 14:03:08,2026-06-22 14:03:08,12.133333333333333,Bengaluru,Yelahanka,bike,13,0,1,0.38096827920587645,0
O00735,S001,P041,Personal Care,2026-06-23 10:50:00,2026-06-23 11:00:00,2026-06-23 10:58:36,2026-06-23 10:58:36,8.6,Mumbai,Andheri,bike,10,1,0,0.24584459260396277,0
O00266,S008,P001,Beverages,2026-06-13 09:48:00,2026-06-13 09:58:00,2026-06-13 09:55:31,2026-06-13 09:55:31,7.516666666666667,Mumbai,Worli,scooter,9,1,0,0.3406526399386304,0
O01598,S001,P013,Bakery,2026-06-12 15:00:00,2026-06-12 15:10:00,2026-06-12 15:07:00,2026-06-12 15:07:00,7.0,Mumbai,Andheri,bike,15,1,0,0.48226852038732343,0
O01206,S012,P052,Dairy,2026-06-17 18:37:00,2026-06-17 18:47:00,2026-06-17 18:46:18,2026-06-17 18:46:18,9.3,Bengaluru,Indiranagar,bike,18,1,0,0.15922537706440842,0
O00846,S015,P046,Grocery,2026-06-28 17:24:00,2026-06-28 17:34:00,2026-06-28 17:31:35,2026-06-28 17:31:35,7.583333333333333,Bengaluru,Jayanagar,bike,17,1,0,0.4401767545719763,0
O00002,S015,P001,Beverages,2026-06-17 19:32:00,2026-06-17 19:42:00,2026-06-17 19:43:39,2026-06-17 19:43:39,11.65,Bengaluru,Jayanagar,scooter,19,0,1,0.4504236618107678,0
O00689,S010,P001,Household,2026-06-23 19:19:00,2026-06-23 19:29:00,2026-06-23 19:30:39,2026-06-23 19:30:39,11.65,Mumbai,Goregaon,scooter,19,0,1,0.49257685277160285,0
O00855,S003,P013,Bakery,2026-06-03 06:57:00,2026-06-03 07:07:00,2026-06-03 07:08:12,2026-06-03 07:08:12,11.2,Mumbai,Powai,bike,6,0,1,0.4393908696004533,0
O00593,S003,P053,Dairy,2026-06-16 21:27:00,2026-06-16 21:37:00,2026-06-16 21:43:12,2026-06-16 21:43:12,16.2,Mumbai,Powai,scooter,21,0,1,0.7147874141058309,1
O00400,S008,P027,Bakery,2026-06-02 22:09:00,2026-06-02 22:19:00,2026-06-02 22:23:29,2026-06-02 22:23:29,14.483333333333333,Mumbai,Worli,bike,22,0,1,0.6402020800657228,1
O01369,S008,P036,Fruits & Vegetables,2026-06-07 17:25:00,2026-06-07 17:35:00,2026-06-07 17:36:42,2026-06-07 17:36:42,11.7,Mumbai,Worli,bike,17,0,1,0.6829916262569683,1
O01116,S016,P021,Beverages,2026-06-13 02:28:00,2026-06-13 02:38:00,2026-06-13 02:38:11,2026-06-13 02:38:11,10.183333333333334,Bengaluru,Marathahalli,bicycle,2,0,1,0.20412805860611877,0
O00029,S016,P017,Grocery,2026-06-03 17:53:00,2026-06-03 18:03:00,2026-06-03 18:02:09,2026-06-03 18:02:09,9.15,Bengaluru,Marathahalli,bike,17,1,0,0.4999795062640596,0
O01676,S002,P024,Fruits & Vegetables,2026-06-23 21:40:00,2026-06-23 21:50:00,2026-06-23 21:56:37,2026-06-23 21:56:37,16.616666666666667,Mumbai,Bandra,bike,21,0,1,0.7291789567157554,1
O01347,S005,P041,Personal Care,2026-06-11 16:38:00,2026-06-11 16:48:00,2026-06-11 16:45:11,2026-06-11 16:45:11,7.183333333333334,Mumbai,Malad,bike,16,1,0,0.32878050923554714,0
O00300,S006,P047,Household,2026-06-06 07:34:00,2026-06-06 07:44:00,2026-06-06 07:41:55,2026-06-06 07:41:55,7.916666666666667,Mumbai,Chembur,bicycle,7,1,0,0.32646907796390884,0
O01728,S007,P050,Household,2026-06-29 20:55:00,2026-06-29 21:05:00,2026-06-29 21:12:09,2026-06-29 21:12:09,17.15,Mumbai,Borivali,bike,20,0,1,0.9195871283595161,1
O00011,S019,P037,Bakery,2026-06-08 19:51:00,2026-06-08 20:01:00,2026-06-08 19:59:06,2026-06-08 19:59:06,8.1,Bengaluru,Yelahanka,scooter,19,1,0,0.5210310139267698,1
O01266,S016,P019,Beverages,2026-06-16 06:27:00,2026-06-16 06:37:00,2026-06-16 06:37:20,2026-06-16 06:37:20,10.333333333333334,Bengaluru,Marathahalli,bike,6,0,1,0.2629317143765531,0
O00219,S001,P024,Household,2026-06-15 19:35:00,2026-06-15 19:45:00,2026-06-15 19:49:15,2026-06-15 19:49:15,14.25,Mumbai,Andheri,bike,19,0,1,0.5090595175216984,1
O01341,S020,P021,Household,2026-06-03 18:32:00,2026-06-03 18:42:00,2026-06-03 18:36:50,2026-06-03 18:36:50,4.833333333333333,Bengaluru,Malleshwaram,bicycle,18,1,0,0.4749858983565006,0
O00553,S018,P036,Snacks,2026-06-10 09:47:00,2026-06-10 09:57:00,2026-06-10 09:57:09,2026-06-10 09:57:09,10.15,Bengaluru,Electronic City,bike,9,0,1,0.23104816452302168,0
O01586,S007,P018,Beverages,2026-06-27 21:27:00,2026-06-27 21:37:00,2026-06-27 21:44:41,2026-06-27 21:44:41,17.683333333333334,Mumbai,Borivali,scooter,21,0,1,0.9293990695936544,1
O01316,S005,P019,Bakery,2026-06-05 20:35:00,2026-06-05 20:45:00,2026-06-05 20:49:56,2026-06-05 20:49:56,14.933333333333334,Mumbai,Malad,bike,20,0,1,0.563102050345299,1
O00853,S002,P005,Household,2026-06-12 13:32:00,2026-06-12 13:42:00,2026-06-12 13:38:39,2026-06-12 13:38:39,6.65,Mumbai,Bandra,bike,13,1,0,0.37854021819206934,0
O00238,S017,P029,Beverages,2026-06-27 23:43:00,2026-06-27 23:53:00,2026-06-27 23:52:21,2026-06-27 23:52:21,9.35,Bengaluru,JP Nagar,bike,23,1,0,0.7284131419600174,1
O00031,S003,P057,Dairy,2026-06-18 04:23:00,2026-06-18 04:33:00,2026-06-18 04:31:02,2026-06-18 04:31:02,8.033333333333333,Mumbai,Powai,bicycle,4,1,0,0.3814627785903143,0
O01535,S002,P053,Personal Care,2026-06-14 15:36:00,2026-06-14 15:46:00,2026-06-14 15:44:55,2026-06-14 15:44:55,8.916666666666666,Mumbai,Bandra,scooter,15,1,0,0.32176940521771025,0
O01301,S003,P013,Dairy,2026-06-16 19:57:00,2026-06-16 20:07:00,2026-06-16 20:10:34,2026-06-16 20:10:34,13.566666666666666,Mumbai,Powai,bike,19,0,1,0.6800057157901493,1
O00865,S015,P035,Dairy,2026-06-18 11:58:00,2026-06-18 12:08:00,2026-06-18 12:11:22,2026-06-18 12:11:22,13.366666666666667,Bengaluru,Jayanagar,bike,11,0,1,0.3166766761258785,0
O00558,S019,P010,Household,2026-06-26 11:27:00,2026-06-26 11:37:00,2026-06-26 11:36:42,2026-06-26 11:36:42,9.7,Bengaluru,Yelahanka,bike,11,1,0,0.3103802289483468,0
O00673,S020,P002,Dairy,2026-06-29 11:19:00,2026-06-29 11:29:00,2026-06-29 11:29:06,2026-06-29 11:29:06,10.1,Bengaluru,Malleshwaram,bike,11,0,1,0.37062805290921225,0
O00138,S005,P051,Personal Care,2026-06-03 20:35:00,2026-06-03 20:45:00,2026-06-03 20:43:02,2026-06-03 20:43:02,8.033333333333333,Mumbai,Malad,bike,20,1,0,0.40521041367161087,0
O00924,S016,P038,Grocery,2026-06-11 12:24:00,2026-06-11 12:34:00,2026-06-11 12:31:24,2026-06-11 12:31:24,7.4,Bengaluru,Marathahalli,bike,12,1,0,0.39832176036597605,0
O00533,S007,P019,Bakery,2026-06-06 23:04:00,2026-06-06 23:14:00,2026-06-06 23:16:28,2026-06-06 23:16:28,12.466666666666667,Mumbai,Borivali,bike,23,0,1,0.948185780530076,1
O01082,S014,P052,Grocery,2026-06-19 19:59:00,2026-06-19 20:09:00,2026-06-19 20:11:33,2026-06-19 20:11:33,12.55,Bengaluru,HSR Layout,bike,19,0,1,0.9002037326168694,1
O01724,S009,P030,Bakery,2026-06-29 20:47:00,2026-06-29 20:57:00,2026-06-29 20:57:06,2026-06-29 20:57:06,10.1,Mumbai,Kurla,bike,20,0,1,0.6543230575762198,1
O00047,S003,P053,Personal Care,2026-06-22 11:51:00,2026-06-22 12:01:00,2026-06-22 12:00:10,2026-06-22 12:00:10,9.166666666666666,Mumbai,Powai,scooter,11,1,0,0.3848964501759454,0
O00129,S008,P056,Fruits & Vegetables,2026-06-28 19:23:00,2026-06-28 19:33:00,2026-06-28 19:38:50,2026-06-28 19:38:50,15.833333333333334,Mumbai,Worli,bike,19,0,1,0.7175835633603636,1
O01431,S020,P031,Snacks,2026-06-09 18:46:00,2026-06-09 18:56:00,2026-06-09 18:54:00,2026-06-09 18:54:00,8.0,Bengaluru,Malleshwaram,bike,18,1,0,0.49468875801583106,0
O00114,S016,P056,Grocery,2026-06-20 06:40:00,2026-06-20 06:50:00,2026-06-20 06:50:23,2026-06-20 06:50:23,10.383333333333333,Bengaluru,Marathahalli,bike,6,0,1,0.28754865139582786,0
O00271,S008,P044,Snacks,2026-06-17 13:45:00,2026-06-17 13:55:00,2026-06-17 13:50:45,2026-06-17 13:50:45,5.75,Mumbai,Worli,scooter,13,1,0,0.42314974494364904,0
O00408,S015,P036,Personal Care,2026-06-04 14:51:00,2026-06-04 15:01:00,2026-06-04 14:59:46,2026-06-04 14:59:46,8.766666666666667,Bengaluru,Jayanagar,bike,14,1,0,0.2526622502709706,0
O00753,S011,P035,Bakery,2026-06-02 07:30:00,2026-06-02 07:40:00,2026-06-02 07:39:37,2026-06-02 07:39:37,9.616666666666667,Bengaluru,Koramangala,bike,7,1,0,0.4796094669433845,0
O01194,S011,P002,Household,2026-06-28 05:51:00,2026-06-28 06:01:00,2026-06-28 06:00:24,2026-06-28 06:00:24,9.4,Bengaluru,Koramangala,bike,5,1,0,0.3847898568892843,0
O00530,S010,P045,Grocery,2026-06-30 12:26:00,2026-06-30 12:36:00,2026-06-30 12:36:30,2026-06-30 12:36:30,10.5,Mumbai,Goregaon,bike,12,0,1,0.3952508917950786,0
O01567,S020,P055,Beverages,2026-06-26 11:32:00,2026-06-26 11:42:00,2026-06-26 11:40:39,2026-06-26 11:40:39,8.65,Bengaluru,Malleshwaram,bike,11,1,0,0.3499623280737599,0
O00471,S010,P013,Dairy,2026-06-17 19:57:00,2026-06-17 20:07:00,2026-06-17 20:15:46,2026-06-17 20:15:46,18.766666666666666,Mumbai,Goregaon,bike,19,0,1,0.5295293055284227,1
O00299,S016,P036,Household,2026-06-09 19:31:00,2026-06-09 19:41:00,2026-06-09 19:42:59,2026-06-09 19:42:59,11.983333333333333,Bengaluru,Marathahalli,bike,19,0,1,0.4957839691155774,0
O01415,S004,P048,Snacks,2026-06-08 01:29:00,2026-06-08 01:39:00,2026-06-08 01:36:26,2026-06-08 01:36:26,7.433333333333334,Mumbai,Dadar,bike,1,1,0,0.20237627188502236,0
O01213,S001,P036,Fruits & Vegetables,2026-06-11 13:30:00,2026-06-11 13:40:00,2026-06-11 13:41:31,2026-06-11 13:41:31,11.516666666666667,Mumbai,Andheri,bike,13,0,1,0.5909238493066524,1
O01142,S015,P025,Household,2026-06-24 12:12:00,2026-06-24 12:22:00,2026-06-24 12:20:56,2026-06-24 12:20:56,8.933333333333334,Bengaluru,Jayanagar,scooter,12,1,0,0.3026816839147467,0
O00833,S004,P021,Personal Care,2026-06-04 09:26:00,2026-06-04 09:36:00,2026-06-04 09:34:35,2026-06-04 09:34:35,8.583333333333334,Mumbai,Dadar,bicycle,9,1,0,0.23050729593589683,0
O01774,S012,P016,Bakery,2026-06-27 18:27:00,2026-06-27 18:37:00,2026-06-27 18:34:25,2026-06-27 18:34:25,7.416666666666667,Bengaluru,Indiranagar,bike,18,1,0,0.16949004594416153,0
O01524,S018,P016,Fruits & Vegetables,2026-06-22 16:08:00,2026-06-22 16:18:00,2026-06-22 16:16:29,2026-06-22 16:16:29,8.483333333333333,Bengaluru,Electronic City,bike,16,1,0,0.5305711404874589,1
O01012,S006,P012,Grocery,2026-06-26 06:27:00,2026-06-26 06:37:00,2026-06-26 06:32:51,2026-06-26 06:32:51,5.85,Mumbai,Chembur,bike,6,1,0,0.34865876587920397,0
O01104,S008,P024,Household,2026-06-22 08:33:00,2026-06-22 08:43:00,2026-06-22 08:44:38,2026-06-22 08:44:38,11.633333333333333,Mumbai,Worli,bike,8,0,1,0.30978352232138706,0
O00672,S009,P024,Bakery,2026-06-15 22:00:00,2026-06-15 22:10:00,2026-06-15 22:18:54,2026-06-15 22:18:54,18.9,Mumbai,Kurla,bike,22,0,1,0.6906262801481776,1
O00702,S005,P042,Dairy,2026-06-11 06:34:00,2026-06-11 06:44:00,2026-06-11 06:38:44,2026-06-11 06:38:44,4.733333333333333,Mumbai,Malad,bike,6,1,0,0.27375337666168004,0
O00173,S018,P051,Grocery,2026-06-15 21:36:00,2026-06-15 21:46:00,2026-06-15 21:43:38,2026-06-15 21:43:38,7.633333333333334,Bengaluru,Electronic City,bike,21,1,0,0.4725656267483668,0
O00930,S018,P021,Personal Care,2026-06-14 12:39:00,2026-06-14 12:49:00,2026-06-14 12:46:16,2026-06-14 12:46:16,7.266666666666667,Bengaluru,Electronic City,bicycle,12,1,0,0.19019809093993498,0
O00450,S011,P059,Snacks,2026-06-03 12:25:00,2026-06-03 12:35:00,2026-06-03 12:37:38,2026-06-03 12:37:38,12.633333333333333,Bengaluru,Koramangala,bicycle,12,0,1,0.5466045019417494,1
O01140,S018,P008,Household,2026-06-03 19:32:00,2026-06-03 19:42:00,2026-06-03 19:42:56,2026-06-03 19:42:56,10.933333333333334,Bengaluru,Electronic City,bike,19,0,1,0.3878081533395363,0
O01049,S018,P037,Grocery,2026-06-19 15:48:00,2026-06-19 15:58:00,2026-06-19 15:52:26,2026-06-19 15:52:26,4.433333333333334,Bengaluru,Electronic City,scooter,15,1,0,0.3532680760065967,0
O01158,S008,P033,Grocery,2026-06-08 02:48:00,2026-06-08 02:58:00,2026-06-08 02:55:29,2026-06-08 02:55:29,7.483333333333333,Mumbai,Worli,scooter,2,1,0,0.24707874172273,0
O01092,S008,P009,Grocery,2026-06-02 07:37:00,2026-06-02 07:47:00,2026-06-02 07:47:09,2026-06-02 07:47:09,10.15,Mumbai,Worli,bike,7,0,1,0.3313971229969241,0
O00581,S007,P034,Fruits & Vegetables,2026-06-27 08:06:00,2026-06-27 08:16:00,2026-06-27 08:21:17,2026-06-27 08:21:17,15.283333333333333,Mumbai,Borivali,bike,8,0,1,0.9066531188695812,1
O00244,S001,P039,Bakery,2026-06-09 22:50:00,2026-06-09 23:00:00,2026-06-09 23:05:36,2026-06-09 23:05:36,15.6,Mumbai,Andheri,bike,22,0,1,0.6239568538884493,1
O00470,S011,P018,Household,2026-06-28 10:41:00,2026-06-28 10:51:00,2026-06-28 10:53:04,2026-06-28 10:53:04,12.066666666666666,Bengaluru,Koramangala,scooter,10,0,1,0.48578237717646583,0
O01072,S016,P024,Grocery,2026-06-09 14:45:00,2026-06-09 14:55:00,2026-06-09 14:51:36,2026-06-09 14:51:36,6.6,Bengaluru,Marathahalli,bike,14,1,0,0.4384363673667155,0
O00483,S014,P026,Fruits & Vegetables,2026-06-16 12:02:00,2026-06-16 12:12:00,2026-06-16 12:12:14,2026-06-16 12:12:14,10.233333333333333,Bengaluru,HSR Layout,scooter,12,0,1,0.9060918191492461,1
O00943,S004,P012,Personal Care,2026-06-09 13:16:00,2026-06-09 13:26:00,2026-06-09 13:23:42,2026-06-09 13:23:42,7.7,Mumbai,Dadar,bike,13,1,0,0.29410194269133993,0
O01451,S003,P004,Beverages,2026-06-27 23:06:00,2026-06-27 23:16:00,2026-06-27 23:14:34,2026-06-27 23:14:34,8.566666666666666,Mumbai,Powai,bike,23,1,0,0.729881462103962,1
O01497,S009,P018,Fruits & Vegetables,2026-06-10 20:05:00,2026-06-10 20:15:00,2026-06-10 20:22:35,2026-06-10 20:22:35,17.583333333333332,Mumbai,Kurla,scooter,20,0,1,0.7758754966202946,1
